csr,Corn Yield,SoyBean Yeild,Hay Yield,Grass1 Yield,Grass2 Yield,Low Slope,High Slope,Flood Freq,Water,Surface Density,SubSoil Density,Depth,Permeability,Drainage,Organic Matter ,Organic Matter Range,ph,Kw Factor,t factor,Clay,Sand ,Topsoil,Topsoil Range
86,232,67,5.8,3.6,6,0,2,20,11.79,1.5,1.63,60,50,45,4.5,0.5,6.5,0.28,5,22,35,40,8
79,232,67,5.8,3.4,5.7,2,5,0,11.79,1.5,1.63,60,50,40,4,0.5,6.5,0.28,5,22,35,38,8
77,232,67,5.8,3.6,5.9,2,5,20,11.79,1.5,1.63,60,50,45,4,0.5,6.5,0.24,5,22,35,38,8
79,232,67,5.8,3.6,6,2,5,0,11.79,1.5,1.63,60,50,45,4,0.5,6.5,0.24,5,22,35,47,8
90,233,68,5.8,3.6,5.7,0,2,0,12.02,1.28,1.4,60,50,50,3,1,6.5,0.32,5,23,3,12,3
95,233,68,5.8,3.6,5.7,0,2,0,12.02,1.28,1.4,60,50,50,3,1,6.5,0.32,5,23,3,12,3
90,233,68,5.8,3.6,5.9,0,2,0,12.02,1.28,1.4,60,50,50,3.5,0.5,6.2,0.28,5,23,3,12,3
90,233,68,5.8,3.6,5.9,0,2,0,11.92,1.28,1.4,60,50,50,3.5,0.5,6.5,0.28,5,23,3,12,3
90,233,68,5.8,3.6,5.9,0,2,0,12.02,1.28,1.4,60,50,50,3.5,0.5,6.5,0.28,5,23,3,12,3
86,237,69,5.8,3.6,6,0,2,30,11.79,1.5,1.63,60,50,45,4.5,0.5,6.5,0.24,5,22,35,40,8
86,237,69,5.8,3.6,6,0,2,20,11.79,1.5,1.63,60,50,50,4.5,0.5,6.5,0.24,5,22,35,40,8
76,240,70,5.8,3.4,5.7,2,5,0,13.2,1.33,1.4,60,50,30,3.5,0.5,6.5,0.28,5,28,6,32,4
69, , ,5.8,3.4,5.7,5,9,0,11.02,1.48,1.48,60,70,40,3,0.5,6.2,0.28,5,22,28,6,2
75,177,51,5.9,3.4,5.7,0,2,30,7.73,1.4,1.5,60,20,40,1.5,1,6.5,0.32,5,16,38,7,3
86,180,52,5.9,3.6,6,0,2,0,12.6,1.38,1.58,60,50,50,5.5,0.5,6.7,0.24,5,28,25,18,6
83,185,54,5.9,3.5,5.8,0,2,0,11.82,1.43,1.53,60,50,30,4,0.5,6.2,0.24,5,26,35,13,3
68,189,55,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
66,189,55,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
66,189,55,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
68,189,55,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
68,189,55,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
68,189,55,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
86,189,55,5.9,3.3,5.6,0,2,20,13.16,1.45,1.43,60,50,40,3.8,2.3,6.5,0.43,5,27,8,23,6
65,190,55,5.9,3.5,5.8,5,9,0,11.91,1.33,1.38,60,50,40,3.2,0.5,6.2,0.32,5,31,3,5,2
65,190,55,5.9,3.4,5.7,2,5,40,12.12,1.45,1.6,60,50,40,1,0.5,6.7,0.37,5,18,10,4,2
63,191,55,5.9,3.4,5.7,2,5,30,11.36,1.35,1.5,60,50,50,2,1,6.2,0.32,5,23,21,12,6
65,192,56,5.9,3.4,5.7,5,9,0,11.91,1.3,1.35,60,50,40,1.7,0.5,6.2,0.43,4,33,3,2,1
65,195,56,5.9,3.4,5.7,5,9,0,12.31,1.3,1.33,60,50,30,3.5,0.5,6.5,0.28,5,30,3,13,3
85,195,57,5.9,3.3,5.6,0,2,20,12.9,1.3,1.3,60,50,40,2,0.5,6.7,0.43,5,27,10,7,2
67,199,58,5.9,3.5,5.8,5,9,0,11.7,1.33,1.33,60,50,40,2.7,0.5,6.5,0.32,5,32,3,5,2
62,199,58,5.9,3.4,5.7,5,9,0,10.64,1.28,1.33,50,35,30,3.5,0.5,6.2,0.28,5,26,6,12,5
77,199,58,5.9,3.5,5.8,2,5,0,10.64,1.28,1.33,50,35,30,2.7,0.5,6.2,0.28,5,27,6,5,2
61,199,58,5.9,3.5,5.8,9,14,0,11.91,1.3,1.35,60,50,40,2.7,0.5,6.2,0.32,5,31,3,5,2
61,199,58,5.9,3.5,5.8,9,14,0,11.91,1.3,1.35,60,50,40,2.7,0.5,6.2,0.32,5,31,3,5,2
80,199,58,5.9,3.5,5.8,2,5,0,12.2,1.33,1.43,60,50,35,2.5,0.5,6.5,0.37,5,21,10,24,7
80,199,58,5.9,3.5,5.8,2,5,0,12.2,1.33,1.43,60,50,35,2.5,0.5,6.5,0.37,5,21,10,24,7
68,199,58,5.9,3.4,5.7,5,9,0,12.43,1.3,1.43,60,50,40,2,0.5,6.2,0.37,5,21,3,5,2
60,199,58,5.9,3.4,5.7,9,14,0,10.14,1.43,1.55,60,50,35,2.7,0.5,6.5,0.28,5,22,38,5,2
59,199,58,5.9,3.4,5.7,9,14,0,10.14,1.43,1.55,60,50,40,2.7,0.5,6.5,0.28,5,22,38,5,2
83,200,58,5.9,3.4,5.8,2,5,0,12.75,1.3,1.33,60,50,50,3,1,6.7,0.32,5,23,8,22,16
77,200,58,5.9,3.4,5.7,1,4,40,12.75,1.38,1.35,60,50,40,1.7,0.8,6.7,0.37,5,17,8,10,5
63,200,58,5.9,3.4,5.7,9,14,0,11.74,1.38,1.35,60,50,30,2.5,0.5,6.7,0.32,5,21,15,6,2
60,201,58,5.9,3.4,5.7,9,14,0,10.8,1.43,1.55,60,50,35,3.5,0.5,6.5,0.32,5,23,35,10,3
66,201,58,5.9,3.5,5.8,5,9,0,11.8,1.33,1.35,60,55,40,2.5,0.5,6.7,0.32,5,26,3,5,2
66,201,58,5.9,3.5,5.8,5,9,0,11.8,1.33,1.35,60,55,40,2.5,0.5,6.7,0.32,5,26,3,5,2
66,201,58,5.9,3.5,5.8,5,9,0,11.8,1.33,1.35,60,55,40,2.5,0.5,6.7,0.32,5,26,3,5,2
65,201,58,5.9,3.4,5.7,5,9,0,11.8,1.33,1.35,60,55,40,2.5,0.5,6.7,0.32,5,26,3,5,2
65,201,58,5.9,3.4,5.7,5,9,0,11.8,1.33,1.35,60,55,40,2.5,0.5,6.7,0.32,5,26,3,5,2
67,201,58,5.9,3.4,5.7,3,8,0,11.44,1.38,1.58,60,50,40,3.5,0.5,6.7,0.24,5,22,38,26,4
68,203,59,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
68,203,59,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
68,203,59,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
68,203,59,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,33,3,5,2
65,203,59,5.9,3.5,5.8,5,9,0,11.91,1.33,1.38,60,55,40,3.2,0.5,6.2,0.32,5,31,3,5,2
65,203,59,5.9,3.5,5.8,9,14,0,11.96,1.28,1.33,60,50,30,1.5,0.5,6.2,0.28,4,26,3,2,1
65,203,59,5.9,3.5,5.8,9,14,0,11.96,1.28,1.33,60,50,30,1.7,0.5,6.2,0.32,5,28,3,2,1
65,203,59,5.9,3.5,5.8,9,14,0,11.96,1.28,1.33,60,50,30,1.7,0.5,6.2,0.43,4,33,3,2,1
65,203,59,5.9,3.5,5.8,9,14,0,11.96,1.28,1.33,60,50,30,1.7,0.5,6.2,0.43,4,33,3,2,1
64,203,59,5.9,3.4,5.7,5,9,0,11.08,1.48,1.6,60,50,40,2.5,0.5,5.8,0.28,5,22,38,5,2
82,204,59,5.9,3.3,5.6,1,5,0,11.8,1.33,1.35,60,55,40,3,0.5,6.7,0.37,5,27,3,12,5
80,204,59,5.9,3.4,5.7,2,5,0,8.16,1.28,1.33,45,50,30,3,0.5,5.8,0.28,4,22,8,12,5
81,205,59,5.9,3.4,5.7,2,5,0,7.91,1.45,1.6,35,50,30,3.5,0.5,6.5,0.32,4,25,10,10,3
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.4,1.38,60,50,30,2,0.5,6.2,0.37,5,26,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,1.5,0.5,6.2,0.32,5,21,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,20,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,1.5,0.5,6.2,0.32,5,21,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,1.5,0.5,6.2,0.32,5,21,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,19,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,20,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,20,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,30,3,5,2
66,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
68,205,60,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.37,5,25,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,22,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,4,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,21,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,21,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,30,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
63,206,60,5.9,3.4,5.7,9,14,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
78,206,60,5.9,3.4,5.7,2,5,0,10.95,1.48,1.55,60,55,40,3.5,0.5,6.5,0.28,5,29,33,14,5
70,206,60,5.9,3.5,5.8,5,9,0,11.91,1.28,1.33,60,50,30,1.5,0.5,6.2,0.32,4,29,3,2,1
70,206,60,5.9,3.5,5.8,5,9,0,11.91,1.28,1.33,60,50,30,1.5,0.5,6.2,0.43,4,30,3,2,1
80,206,60,5.9,3.4,5.7,0,2,10,11.18,1.48,1.48,60,50,40,3,0.5,6.5,0.32,5,19,10,8,2
68,206,60,5.9,3.4,5.7,5,9,0,10.05,1.43,1.55,60,50,30,2.7,0.5,6.5,0.28,5,22,38,5,2
68,206,60,5.9,3.4,5.7,5,9,0,10.05,1.43,1.55,60,50,30,2.7,0.5,6.5,0.32,5,22,38,5,2
64,206,60,5.9,3.5,5.1,5,9,0,11.98,1.28,1.33,60,50,30,2.5,0.5,6.5,0.32,5,31,3,5,2
64,206,60,5.9,3.5,5.8,5,9,0,11.98,1.28,1.33,60,50,30,2.5,0.5,6.5,0.32,5,31,3,5,2
78,207,60,5.9,3.5,5.8,2,5,0,9.61,1.43,1.6,30,50,30,3.5,0.5,6.7,0.28,4,25,23,14,5
80,207,60,5.9,3.5,5.8,2,5,0,9.61,1.43,1.6,30,50,30,3.5,0.5,6.7,0.28,4,25,23,14,5
60,207,60,5.9,3.4,5.7,9,14,0,10.14,1.43,1.55,60,50,40,3.5,0.5,6.5,0.24,5,22,38,10,3
77,208,60,5.9,3.4,5.7,2,5,0,11.8,1.33,1.35,60,55,40,2.5,0.5,6.7,0.32,5,26,3,5,2
80,208,60,5.9,3.5,5.8,2,5,0,11.16,1.48,1.6,60,50,30,2.5,0.5,6.5,0.37,5,19,18,9,2
77,208,60,5.9,3.4,5.7,2,5,0,10.97,1.48,1.6,60,50,40,2.5,0.5,6.2,0.32,5,21,35,10,3
80,208,60,5.9,3.5,5.8,2,5,0,11.16,1.48,1.6,60,50,30,2.5,0.5,6.5,0.37,5,21,18,9,2
80,208,60,5.9,3.5,5.8,2,5,0,11.16,1.48,1.6,60,50,30,2.5,0.5,6.5,0.37,5,21,18,9,2
80,208,60,5.9,3.5,5.8,2,5,0,11.16,1.48,1.6,60,50,30,2.5,0.5,6.5,0.37,5,21,18,9,2
80,208,60,5.9,3.5,5.8,1,5,10,11.16,1.48,1.6,60,50,30,2.5,0.5,6.5,0.37,5,19,18,9,2
78,208,60,5.9,3.5,5.8,2,5,0,11.16,1.48,1.6,60,35,30,2.5,0.5,6.5,0.37,4,19,18,9,2
66,208,60,5.9,3.4,5.7,5,9,0,11.34,1.43,1.6,60,50,30,2.7,0.5,6.5,0.28,5,23,38,5,2
66,208,60,5.9,3.5,5.8,5,9,0,10.14,1.43,1.55,60,50,35,2.7,0.5,6.5,0.28,5,22,38,5,2
79,209,61,5.9,3.4,5.7,2,5,0,10.44,1.35,1.5,60,50,30,3,0.5,6.5,0.24,5,23,35,12,5
86,209,61,5.9,3.4,5.7,0,2,0,7.91,1.45,1.6,35,50,30,4,0.5,6.7,0.28,4,25,10,13,3
80,209,61,5.9,3.5,5.8,0,2,20,12.9,1.3,1.3,60,50,40,2,0.5,6.7,0.32,5,20,8,7,2
88,210,61,5.9,3.6,5.9,0,2,20,13.06,1.4,1.38,60,50,40,3,1,6.5,0.28,5,22,10,7,2
71,211,61,5.9,3.5,5.8,2,5,0,12.31,1.28,1.33,60,50,30,3.5,0.5,6.5,0.32,5,37,3,14,5
63,212,61,5.9,3.5,5.8,9,14,0,11.96,1.28,1.33,60,50,30,2.7,0.5,6.2,0.28,5,30,3,5,2
67,212,61,5.9,3.4,5.7,5,9,0,11.08,1.48,1.6,60,50,40,3,0.5,5.8,0.28,5,22,35,12,5
70,212,61,5.9,3.4,5.7,5,9,0,12.78,1.15,1.23,60,50,30,1.5,0.5,6.5,0.37,5,17,6,12,5
65,212,61,5.9,3.4,5.7,5,9,0,11.08,1.48,1.6,60,50,40,3,0.5,6.2,0.28,5,22,35,12,5
68,212,61,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2.5,0.5,6.2,0.32,5,19,3,12,5
65,212,61,5.9,3.4,5.7,5,9,0,11.08,1.48,1.6,60,50,40,3,0.5,6.2,0.24,5,22,35,12,5
83,212,61,5.9,3.5,5.8,0,2,0,11.16,1.48,1.6,60,50,30,3,0.5,6.5,0.37,5,21,18,9,2
63,212,61,5.9,3.4,5.7,9,14,0,12.86,1.15,1.23,60,50,30,3,0.5,6.5,0.28,5,20,6,11,4
87,214,62,5.9,3.5,5.8,0,2,0,11.08,1.43,1.45,36,50,30,3.5,0.5,6.5,0.24,5,21,35,15,5
80,215,62,5.9,3.5,5.8,2,5,0,11.34,1.43,1.6,60,50,30,2.7,0.5,6.5,0.28,5,21,38,5,2
66,215,62,5.9,3.5,5.8,5,9,0,11.91,1.28,1.33,60,50,30,2.5,0.5,6.2,0.32,5,26,3,5,2
66,215,62,5.9,3.4,5.7,5,9,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.32,5,21,3,5,2
77,216,63,5.9,3.6,6.1,1,4,0,10.76,1.38,1.5,60,50,50,5.5,0.5,7,0.24,5,23,28,18,4
82,217,63,5.9,3.6,6,2,5,0,4.9,1.43,1.53,30,50,45,4.5,0.5,7,0.28,5,29,6,15,5
82,217,63,5.9,3.6,6.1,2,5,0,10.99,1.43,1.58,60,50,50,3,0.5,6.2,0.24,5,20,35,10,3
65,217,63,5.9,3.4,5.7,5,9,0,11.34,1.43,1.6,60,50,30,3.5,0.5,6.5,0.24,5,23,33,12,5
67,217,63,5.9,3.4,5.7,5,9,0,11.44,1.38,1.58,60,50,40,3.5,0.5,6.7,0.24,5,22,38,26,4
67,217,63,5.9,3.4,5.7,5,9,0,11.34,1.43,1.6,60,50,30,3.5,0.5,6.5,0.24,5,21,33,12,5
80,219,63,5.9,3.5,5.8,2,5,0,11.44,1.38,1.58,60,50,40,3.5,0.5,6.7,0.24,5,22,38,28,6
80,219,63,5.9,3.5,5.8,2,5,0,11.34,1.43,1.6,60,50,30,3.5,0.5,6.2,0.24,5,21,33,14,5
80,219,63,5.9,3.4,5.7,2,5,0,11.8,1.33,1.35,60,55,40,3,0.5,6.7,0.32,5,21,3,12,5
80,219,63,5.9,3.4,5.7,2,5,0,11.8,1.33,1.35,60,55,40,3,0.5,6.7,0.32,5,21,3,12,5
82,219,63,5.9,3.6,6,2,5,0,11.88,1.35,1.38,60,55,50,3,0.5,6.5,0.32,5,22,3,11,3
80,219,63,5.9,3.4,5.7,2,5,0,11.62,1.33,1.38,60,50,30,2.5,0.5,6.2,0.37,5,19,3,12,5
80,220,64,5.9,3.5,5.8,2,7,0,11.98,1.28,1.33,60,50,30,3.5,0.5,6.5,0.32,5,31,3,14,5
68,221,64,5.9,3.5,5.8,2,6,0,13.42,1.3,1.38,60,50,40,5,1,6.5,0.28,5,26,13,38,10
83,221,64,5.9,3.6,6,1,3,0,10.85,1.35,1.38,60,50,50,3.5,0.5,6.5,0.24,5,26,33,14,5
83,221,64,5.9,3.6,6.1,1,3,0,10.99,1.43,1.58,60,50,50,3.5,0.5,6.2,0.24,5,20,35,11,3
85,221,64,5.9,3.6,6.1,0,2,0,10.99,1.43,1.58,60,50,50,3.5,0.5,6.2,0.24,5,20,35,11,3
80,221,64,5.9,3.6,6.1,1,3,0,10.99,1.43,1.58,60,50,50,3.5,0.5,6.2,0.28,5,20,35,11,3
85,221,64,5.9,3.6,6.2,1,3,0,10.85,1.35,1.38,60,50,50,3,0.5,6.5,0.37,5,19,33,14,5
85,223,65,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
84,223,65,5.9,3.6,6,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,223,65,5.9,3.6,6.1,1,3,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,223,65,5.9,3.6,6,1,3,0,10.51,1.2,1.3,60,50,50,5.5,0.5,6.7,0.24,5,28,33,20,4
85,223,65,5.9,3.6,6.1,1,3,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
80,223,65,5.9,3.5,5.8,1,5,0,11.44,1.38,1.58,60,50,40,3.5,0.5,6.7,0.24,5,22,38,28,6
80,223,65,5.9,3.5,5.8,2,5,0,11.34,1.43,1.6,60,50,30,3.5,0.5,6.5,0.24,5,23,33,14,5
80,223,65,5.9,3.5,5.8,2,5,0,11.34,1.43,1.6,60,50,30,3.5,0.5,6.5,0.24,5,23,33,14,5
84,224,65,5.9,3.6,6,0,2,0,11.69,1.28,1.33,60,50,50,5.5,0.5,6.5,0.28,5,37,3,20,4
84,224,65,5.9,3.6,6,0,3,0,11.69,1.28,1.33,60,50,50,5.5,0.5,6.5,0.28,5,37,3,20,4
80,224,65,5.9,3.5,5.8,0,2,0,12.31,1.28,1.33,60,50,30,4.5,0.5,6.5,0.32,5,36,3,15,5
81,225,65,5.9,3.6,6,1,3,0,11.25,1.4,1.5,60,56,50,5.5,0.5,6.5,0.28,5,35,28,15,5
84,225,65,5.9,3.6,6,1,3,0,11.25,1.4,1.5,60,56,50,5.5,0.5,6.5,0.28,5,35,28,15,5
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,52,50,2.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6,1,3,0,10.51,1.2,1.3,60,50,50,5.5,0.5,6.5,0.24,5,28,33,20,4
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
84,228,66,5.9,3.6,6,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6.1,1,3,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
68,228,66,5.9,3.5,5.8,5,9,0,13.2,1.33,1.4,60,50,30,4.5,0.5,6.5,0.28,5,30,6,31,4
85,228,66,5.9,3.6,6.1,0,2,0,11.88,1.35,1.38,60,55,50,3.5,0.5,6.5,0.32,5,22,3,12,3
85,228,66,5.9,3.6,6.1,1,3,0,10.52,1.3,1.48,60,50,50,4.7,1.3,6.5,0.24,5,24,33,17,7
92,233,68,5.9,3.6,6.1,1,3,0,12.02,1.28,1.4,60,50,50,3.5,0.5,6.5,0.28,5,23,3,12,3
87,237,69,5.9,3.6,6.1,0,2,20,11.79,1.5,1.63,60,50,45,4.5,0.5,6.5,0.24,5,22,35,40,8
87,237,69,5.9,3.6,6.1,0,2,20,11.79,1.5,1.63,60,50,45,4.5,0.5,6.5,0.24,5,22,35,40,8
70,174,50,6,3.1,4.1,1,3,0,10.09,1.2,1.3,60,56,50,3,1,6.1,0.37,5,23,15,7,4
64,188,54,6,3.5,5.9,5,9,0,11.81,1.33,1.33,60,50,40,3,0.7,6.2,0.32,5,31,3,12,5
67,190,55,6,3.5,5.9,5,9,0,11.91,1.33,1.38,60,55,40,3.2,0.5,6.2,0.32,5,31,3,5,2
67,190,55,6,3.5,5.9,5,9,0,11.91,1.33,1.38,60,55,40,3.2,0.5,6.2,0.32,5,31,3,5,2
67,190,55,6,3.5,5.9,5,9,0,11.91,1.33,1.38,60,55,40,3.2,0.5,6.2,0.32,5,31,3,5,2
67,190,55,6,3.5,5.9,5,9,0,11.91,1.33,1.38,60,55,40,3.2,0.5,6.2,0.32,5,31,3,5,2
67,190,55,6,3.5,5.9,5,9,0,11.91,1.33,1.38,60,50,40,3.2,0.5,6.2,0.32,5,31,3,5,2
77,191,55,6,3.5,5.9,2,5,0,10.29,1.28,1.33,50,35,30,3,0.5,6.2,0.32,5,21,8,12,5
88,194,56,6,3.5,5.9,0,2,40,12.12,1.45,1.6,60,50,40,1.5,0.5,6.7,0.37,5,18,10,4,2
85,194,56,6,3.5,5.8,0,2,0,7.05,1.35,1.48,35,50,30,4,0.5,6.2,0.24,4,22,35,15,5
69,195,56,6,3.5,5.9,5,9,0,11.7,1.33,1.33,60,50,40,3.5,0.5,6.5,0.32,5,30,3,12,5
80,196,57,6,3.5,5.3,2,5,0,13.18,1.23,1.28,60,50,30,3.5,0.5,6.7,0.28,5,24,6,26,8
67,199,58,6,3.5,5.9,5,9,0,11.7,1.33,1.33,60,50,40,2.7,0.5,6.5,0.32,5,32,3,5,2
67,199,58,6,3.5,5.9,5,9,0,11.7,1.33,1.33,60,50,40,2.7,0.5,6.5,0.32,5,32,3,5,2
67,199,58,6,3.5,5.9,5,9,0,11.7,1.33,1.33,60,50,40,2.7,0.5,6.5,0.32,5,32,3,5,2
