Price,LnPrice,Mileage,Cyl,Liter,Buick,Cadillac,Chevrolet,Pontiac,SAAB,Saturn,Doors,Cruise,Sound,Leather,Make,Model,Trim,Type
15589.78048,9.654370881,21307,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,GT Sportwagon,Wagon
15730.04627,9.663327937,21391,4,1.8,0,0,0,1,0,0,4,0,1,1,Pontiac,Vibe,GT Sportwagon,Wagon
15802.65286,9.667933108,21461,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,GT Sportwagon,Wagon
15086.89959,9.62158207,27438,4,1.8,0,0,0,1,0,0,4,0,0,1,Pontiac,Vibe,GT Sportwagon,Wagon
14396.27056,9.574724463,31424,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,GT Sportwagon,Wagon
14869.28207,9.607052758,31791,4,1.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Vibe,GT Sportwagon,Wagon
16927.77976,9.736711324,2973,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,Sportwagon 4D,Wagon
17418.06873,9.765263379,4463,4,1.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Vibe,Sportwagon 4D,Wagon
16379.0987,9.703761332,8754,4,1.8,0,0,0,1,0,0,4,0,1,0,Pontiac,Vibe,Sportwagon 4D,Wagon
16706.67407,9.723563563,9150,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,Sportwagon 4D,Wagon
17214.32508,9.75349717,12610,4,1.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Vibe,Sportwagon 4D,Wagon
15821.94972,9.669153478,14304,4,1.8,0,0,0,1,0,0,4,0,0,1,Pontiac,Vibe,Sportwagon 4D,Wagon
14398.92269,9.57490867,21688,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,Sportwagon 4D,Wagon
15622.1211,9.656443208,23217,4,1.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Vibe,Sportwagon 4D,Wagon
14909.05099,9.609723756,23323,4,1.8,0,0,0,1,0,0,4,0,1,1,Pontiac,Vibe,Sportwagon 4D,Wagon
14853.19901,9.605970543,24270,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,Sportwagon 4D,Wagon
35622.1395,10.48072262,10340,4,2,0,0,0,0,1,0,2,1,1,0,SAAB,9_3,Linear Conv 2D,Convertible
34819.29712,10.45792703,12251,4,2,0,0,0,0,1,0,2,1,0,0,SAAB,9_3,Linear Conv 2D,Convertible
34355.00373,10.44450296,17711,4,2,0,0,0,0,1,0,2,1,1,0,SAAB,9_3,Linear Conv 2D,Convertible
32737.08455,10.3962638,19112,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3,Linear Conv 2D,Convertible
33540.53611,10.42051002,20925,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3,Linear Conv 2D,Convertible
31970.54208,10.3725702,21208,4,2,0,0,0,0,1,0,2,1,1,0,SAAB,9_3,Linear Conv 2D,Convertible
33287.4096,10.41293451,21661,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3,Linear Conv 2D,Convertible
32075.98487,10.37586289,23553,4,2,0,0,0,0,1,0,2,1,1,0,SAAB,9_3,Linear Conv 2D,Convertible
31969.06981,10.37252415,24559,4,2,0,0,0,0,1,0,2,1,0,0,SAAB,9_3,Linear Conv 2D,Convertible
27666.23108,10.22796785,35157,4,2,0,0,0,0,1,0,2,1,0,0,SAAB,9_3,Linear Conv 2D,Convertible
29246.23734,10.28350621,3907,4,2,0,0,0,0,1,0,4,1,0,1,SAAB,9_3,Linear Sedan 4D,Sedan
26337.8306,10.17876161,16068,4,2,0,0,0,0,1,0,4,1,0,0,SAAB,9_3,Linear Sedan 4D,Sedan
26775.03209,10.19522509,16688,4,2,0,0,0,0,1,0,4,1,0,0,SAAB,9_3,Linear Sedan 4D,Sedan
25299.96964,10.13855847,19569,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3,Linear Sedan 4D,Sedan
24896.5976,10.12248643,21266,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3,Linear Sedan 4D,Sedan
25996.8064,10.16572898,21433,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3,Linear Sedan 4D,Sedan
24801.61719,10.11866414,26345,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3,Linear Sedan 4D,Sedan
24063.01268,10.0884312,27674,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3,Linear Sedan 4D,Sedan
23249.84169,10.0540536,27686,4,2,0,0,0,0,1,0,4,1,0,0,SAAB,9_3,Linear Sedan 4D,Sedan
22244.87655,10.00986699,50387,4,2,0,0,0,0,1,0,4,1,0,1,SAAB,9_3,Linear Sedan 4D,Sedan
37088.56241,10.52106391,3828,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3 HO,Aero Conv 2D,Convertible
33381.81915,10.41576669,17381,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3 HO,Aero Conv 2D,Convertible
33358.76777,10.41507592,17590,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3 HO,Aero Conv 2D,Convertible
33586.90609,10.42189157,18930,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3 HO,Aero Conv 2D,Convertible
30731.94165,10.33305784,22479,4,2,0,0,0,0,1,0,2,1,0,0,SAAB,9_3 HO,Aero Conv 2D,Convertible
30315.16944,10.31940351,23635,4,2,0,0,0,0,1,0,2,1,0,0,SAAB,9_3 HO,Aero Conv 2D,Convertible
30166.85251,10.314499,25049,4,2,0,0,0,0,1,0,2,1,0,0,SAAB,9_3 HO,Aero Conv 2D,Convertible
30251.01842,10.31728513,27558,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3 HO,Aero Conv 2D,Convertible
29142.71439,10.27996023,31655,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3 HO,Aero Conv 2D,Convertible
29612.15405,10.29594017,32477,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3 HO,Aero Conv 2D,Convertible
26841.08084,10.19768886,10003,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Aero Sedan 4D,Sedan
27825.94997,10.23372432,10014,4,2,0,0,0,0,1,0,4,1,0,1,SAAB,9_3 HO,Aero Sedan 4D,Sedan
27284.75133,10.21408327,14281,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3 HO,Aero Sedan 4D,Sedan
27060.13756,10.20581699,17319,4,2,0,0,0,0,1,0,4,1,0,1,SAAB,9_3 HO,Aero Sedan 4D,Sedan
25618.28188,10.15106151,20208,4,2,0,0,0,0,1,0,4,1,0,1,SAAB,9_3 HO,Aero Sedan 4D,Sedan
25790.51414,10.15776203,21160,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3 HO,Aero Sedan 4D,Sedan
25148.37919,10.13254873,22272,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3 HO,Aero Sedan 4D,Sedan
24852.49528,10.12071344,22814,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3 HO,Aero Sedan 4D,Sedan
24173.52588,10.09301334,27015,4,2,0,0,0,0,1,0,4,1,0,0,SAAB,9_3 HO,Aero Sedan 4D,Sedan
23733.40225,10.07463871,27600,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Aero Sedan 4D,Sedan
38324.80908,10.55385272,12090,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3 HO,Arc Conv 2D,Convertible
38167.17358,10.54973109,13162,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3 HO,Arc Conv 2D,Convertible
37383.50349,10.5289848,16088,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3 HO,Arc Conv 2D,Convertible
36338.75133,10.50063998,18195,4,2,0,0,0,0,1,0,2,1,1,0,SAAB,9_3 HO,Arc Conv 2D,Convertible
35580.33231,10.4795483,21167,4,2,0,0,0,0,1,0,2,1,1,0,SAAB,9_3 HO,Arc Conv 2D,Convertible
35304.4947,10.47176556,21293,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3 HO,Arc Conv 2D,Convertible
34392.99527,10.4456082,24031,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3 HO,Arc Conv 2D,Convertible
33984.43077,10.43365778,25420,4,2,0,0,0,0,1,0,2,1,0,0,SAAB,9_3 HO,Arc Conv 2D,Convertible
33248.34252,10.4117602,27051,4,2,0,0,0,0,1,0,2,1,0,1,SAAB,9_3 HO,Arc Conv 2D,Convertible
28777.95969,10.26736508,48991,4,2,0,0,0,0,1,0,2,1,1,1,SAAB,9_3 HO,Arc Conv 2D,Convertible
32197.34047,10.37963913,3867,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
32053.09716,10.37514909,5144,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
30274.71058,10.31806801,10800,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
30353.58555,10.32066993,11273,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
30122.42974,10.31302535,14568,4,2,0,0,0,0,1,0,4,1,1,1,SAAB,9_3 HO,Arc Sedan 4D,Sedan
26789.83261,10.19577771,22189,4,2,0,0,0,0,1,0,4,1,0,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
28291.76226,10.25032596,22328,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
27109.40589,10.20763603,22598,4,2,0,0,0,0,1,0,4,1,0,1,SAAB,9_3 HO,Arc Sedan 4D,Sedan
27256.49451,10.2130471,26400,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
25267.36768,10.13726903,34175,4,2,0,0,0,0,1,0,4,1,1,0,SAAB,9_3 HO,Arc Sedan 4D,Sedan
35033.21545,10.4640519,1676,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
32746.13139,10.39654011,7924,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Arc Sedan 4D,Sedan
33183.3326,10.409803,9795,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
31002.73442,10.34183069,15087,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
30075.99473,10.31148262,22052,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
29844.204,10.30374593,23143,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
28432.82421,10.25529954,25247,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
28054.98236,10.24192152,26276,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
28502.96241,10.2577633,28598,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Sedan 4D,Sedan
24912.08058,10.12310813,38717,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Arc Sedan 4D,Sedan
31849.30795,10.36877093,16956,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Arc Wagon 4D,Wagon
32649.76051,10.3935928,16975,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Wagon 4D,Wagon
29961.25494,10.30766032,20015,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Wagon 4D,Wagon
31554.40533,10.35946849,20103,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Wagon 4D,Wagon
29914.37958,10.30609457,22105,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Arc Wagon 4D,Wagon
30575.24882,10.3279461,22298,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Wagon 4D,Wagon
30271.9223,10.31797591,23426,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Arc Wagon 4D,Wagon
28678.07525,10.26388818,25380,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Arc Wagon 4D,Wagon
28829.028,10.26913808,26503,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Arc Wagon 4D,Wagon
26955.0412,10.20192562,31773,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Arc Wagon 4D,Wagon
33005.77996,10.40443798,6409,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Linear Wagon 4D,Wagon
30661.26015,10.33075525,14278,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Linear Wagon 4D,Wagon
30443.8799,10.32364026,15050,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Linear Wagon 4D,Wagon
30322.15057,10.31963377,16225,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Linear Wagon 4D,Wagon
31153.00896,10.34666612,17317,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Linear Wagon 4D,Wagon
31084.93761,10.34447866,18187,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Linear Wagon 4D,Wagon
31156.59579,10.34678124,18805,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Linear Wagon 4D,Wagon
29114.54451,10.27899314,21960,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5,Linear Wagon 4D,Wagon
25845.20611,10.15988041,36557,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Linear Wagon 4D,Wagon
24903.47774,10.12276274,40719,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5,Linear Wagon 4D,Wagon
30800.65839,10.33529135,8017,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
28416.46167,10.25472389,14613,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
28185.77625,10.24657274,19854,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
28204.60358,10.24724049,22021,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
26653.23939,10.19066598,22590,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
27610.8642,10.2259646,22881,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
26698.07815,10.19234686,23055,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
27241.43618,10.21249448,23204,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
27703.204,10.22930335,24738,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
24405.06676,10.10254604,31344,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Sedan 4D,Sedan
30959.93213,10.34044914,17673,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
29986.7915,10.30851228,18464,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
29908.18098,10.30588733,19830,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
28328.26654,10.2516154,20685,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
29197.7913,10.28184835,20907,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
29321.08251,10.28606208,21545,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
29481.52876,10.2915192,21822,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
26792.30016,10.19586982,25357,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
27788.81324,10.23238882,26786,4,2.3,0,0,0,0,1,0,4,1,0,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
26012.37462,10.16632765,34269,4,2.3,0,0,0,0,1,0,4,1,1,1,SAAB,9_5 HO,Aero Wagon 4D,Wagon
27280.98206,10.21394511,4836,4,2.5,0,0,0,0,1,0,4,1,1,0,SAAB,9-2X AWD,Linear Wagon 4D,Wagon
25959.12203,10.16427835,17431,4,2.5,0,0,0,0,1,0,4,1,0,1,SAAB,9-2X AWD,Linear Wagon 4D,Wagon
23274.48071,10.05511279,21616,4,2.5,0,0,0,0,1,0,4,1,1,0,SAAB,9-2X AWD,Linear Wagon 4D,Wagon
23329.20826,10.05746143,25218,4,2.5,0,0,0,0,1,0,4,1,0,1,SAAB,9-2X AWD,Linear Wagon 4D,Wagon
16916.86954,9.7360666,2879,4,2.2,0,0,0,0,0,1,2,1,0,1,Saturn,Ion,Quad Coupe 2D,Coupe
15639.03674,9.657525423,8507,4,2.2,0,0,0,0,0,1,2,1,0,0,Saturn,Ion,Quad Coupe 2D,Coupe
16256.23617,9.696231878,10555,4,2.2,0,0,0,0,0,1,2,0,0,1,Saturn,Ion,Quad Coupe 2D,Coupe
15395.01087,9.641798767,12920,4,2.2,0,0,0,0,0,1,2,1,0,0,Saturn,Ion,Quad Coupe 2D,Coupe
14881.95545,9.607904714,14376,4,2.2,0,0,0,0,0,1,2,0,0,0,Saturn,Ion,Quad Coupe 2D,Coupe
15277.06759,9.634108132,16951,4,2.2,0,0,0,0,0,1,2,0,1,0,Saturn,Ion,Quad Coupe 2D,Coupe
14702.79832,9.595793117,17656,4,2.2,0,0,0,0,0,1,2,1,1,0,Saturn,Ion,Quad Coupe 2D,Coupe
15033.15032,9.618013063,19455,4,2.2,0,0,0,0,0,1,2,0,0,1,Saturn,Ion,Quad Coupe 2D,Coupe
13991.04006,9.546172408,21020,4,2.2,0,0,0,0,0,1,2,0,1,0,Saturn,Ion,Quad Coupe 2D,Coupe
14771.00346,9.600421313,22255,4,2.2,0,0,0,0,0,1,2,1,0,1,Saturn,Ion,Quad Coupe 2D,Coupe
13719.23831,9.526554383,23645,4,2.2,0,0,0,0,0,1,2,0,0,0,Saturn,Ion,Quad Coupe 2D,Coupe
13869.15494,9.537422584,24349,4,2.2,0,0,0,0,0,1,2,1,1,0,Saturn,Ion,Quad Coupe 2D,Coupe
13518.23525,9.511794812,25981,4,2.2,0,0,0,0,0,1,2,1,1,0,Saturn,Ion,Quad Coupe 2D,Coupe
13825.15471,9.534245017,26034,4,2.2,0,0,0,0,0,1,2,0,0,1,Saturn,Ion,Quad Coupe 2D,Coupe
13811.15502,9.53323188,26236,4,2.2,0,0,0,0,0,1,2,0,1,1,Saturn,Ion,Quad Coupe 2D,Coupe
14077.96885,9.552366362,26788,4,2.2,0,0,0,0,0,1,2,0,0,1,Saturn,Ion,Quad Coupe 2D,Coupe
14411.85885,9.575806678,26986,4,2.2,0,0,0,0,0,1,2,1,0,1,Saturn,Ion,Quad Coupe 2D,Coupe
13600.03418,9.517827585,27231,4,2.2,0,0,0,0,0,1,2,0,1,0,Saturn,Ion,Quad Coupe 2D,Coupe
13032.8681,9.475229761,30108,4,2.2,0,0,0,0,0,1,2,1,1,1,Saturn,Ion,Quad Coupe 2D,Coupe
11539.04853,9.353492087,38958,4,2.2,0,0,0,0,0,1,2,0,0,0,Saturn,Ion,Quad Coupe 2D,Coupe
14739.06724,9.598256883,1737,4,2.2,0,0,0,0,0,1,4,0,0,1,Saturn,Ion,Sedan 4D,Sedan
15110.1926,9.623124802,2392,4,2.2,0,0,0,0,0,1,4,1,1,0,Saturn,Ion,Sedan 4D,Sedan
14202.99715,9.561208288,11836,4,2.2,0,0,0,0,0,1,4,0,0,0,Saturn,Ion,Sedan 4D,Sedan
15194.97535,9.628720083,12412,4,2.2,0,0,0,0,0,1,4,0,0,1,Saturn,Ion,Sedan 4D,Sedan
14116.92151,9.555129464,12878,4,2.2,0,0,0,0,0,1,4,1,0,0,Saturn,Ion,Sedan 4D,Sedan
13174.07101,9.486005859,13318,4,2.2,0,0,0,0,0,1,4,0,0,1,Saturn,Ion,Sedan 4D,Sedan
13258.36589,9.49238402,14938,4,2.2,0,0,0,0,0,1,4,1,1,1,Saturn,Ion,Sedan 4D,Sedan
12791.75109,9.456555796,16163,4,2.2,0,0,0,0,0,1,4,0,0,1,Saturn,Ion,Sedan 4D,Sedan
12293.05996,9.416790151,17139,4,2.2,0,0,0,0,0,1,4,1,0,1,Saturn,Ion,Sedan 4D,Sedan
13998.12928,9.546678977,18257,4,2.2,0,0,0,0,0,1,4,0,1,1,Saturn,Ion,Sedan 4D,Sedan
14568.00225,9.586582776,18511,4,2.2,0,0,0,0,0,1,4,0,1,1,Saturn,Ion,Sedan 4D,Sedan
13122.90546,9.482114491,19101,4,2.2,0,0,0,0,0,1,4,0,1,1,Saturn,Ion,Sedan 4D,Sedan
13494.28878,9.510021822,19500,4,2.2,0,0,0,0,0,1,4,1,0,1,Saturn,Ion,Sedan 4D,Sedan
12036.21675,9.395675446,19853,4,2.2,0,0,0,0,0,1,4,0,1,1,Saturn,Ion,Sedan 4D,Sedan
12162.14005,9.406083131,21770,4,2.2,0,0,0,0,0,1,4,0,1,0,Saturn,Ion,Sedan 4D,Sedan
12333.60399,9.420082848,21877,4,2.2,0,0,0,0,0,1,4,0,0,0,Saturn,Ion,Sedan 4D,Sedan
12099.01458,9.400879288,22758,4,2.2,0,0,0,0,0,1,4,1,1,0,Saturn,Ion,Sedan 4D,Sedan
12119.0897,9.40253715,22826,4,2.2,0,0,0,0,0,1,4,0,0,1,Saturn,Ion,Sedan 4D,Sedan
11679.92355,9.365626711,23388,4,2.2,0,0,0,0,0,1,4,0,0,0,Saturn,Ion,Sedan 4D,Sedan
13216.91205,9.489252504,24069,4,2.2,0,0,0,0,0,1,4,0,1,0,Saturn,Ion,Sedan 4D,Sedan
12412.52111,9.426461009,24664,4,2.2,0,0,0,0,0,1,4,0,1,1,Saturn,Ion,Sedan 4D,Sedan
12284.28829,9.41607635,24740,4,2.2,0,0,0,0,0,1,4,1,1,0,Saturn,Ion,Sedan 4D,Sedan
12594.18301,9.440990321,26328,4,2.2,0,0,0,0,0,1,4,0,0,1,Saturn,Ion,Sedan 4D,Sedan
12105.98134,9.401454935,28298,4,2.2,0,0,0,0,0,1,4,0,1,0,Saturn,Ion,Sedan 4D,Sedan
11873.53399,9.382067168,28398,4,2.2,0,0,0,0,0,1,4,0,0,0,Saturn,Ion,Sedan 4D,Sedan
12965.22327,9.470025919,29707,4,2.2,0,0,0,0,0,1,4,0,1,1,Saturn,Ion,Sedan 4D,Sedan
10563.06616,9.265118871,32458,4,2.2,0,0,0,0,0,1,4,0,0,0,Saturn,Ion,Sedan 4D,Sedan
11413.5304,9.342554808,32619,4,2.2,0,0,0,0,0,1,4,1,0,1,Saturn,Ion,Sedan 4D,Sedan
11504.82455,9.350521752,33962,4,2.2,0,0,0,0,0,1,4,0,0,0,Saturn,Ion,Sedan 4D,Sedan
11521.52589,9.351972381,34998,4,2.2,0,0,0,0,0,1,4,0,1,1,Saturn,Ion,Sedan 4D,Sedan
18173.97808,9.807746074,5826,6,3,0,0,0,0,0,1,4,1,1,1,Saturn,L Series,L300 Sedan 4D,Sedan
18490.98303,9.825038488,7755,6,3,0,0,0,0,0,1,4,1,1,1,Saturn,L Series,L300 Sedan 4D,Sedan
17322.0784,9.759737175,10102,6,3,0,0,0,0,0,1,4,1,0,1,Saturn,L Series,L300 Sedan 4D,Sedan
17978.357,9.796923924,10986,6,3,0,0,0,0,0,1,4,1,0,0,Saturn,L Series,L300 Sedan 4D,Sedan
16425.1748,9.706570485,14242,6,3,0,0,0,0,0,1,4,1,0,0,Saturn,L Series,L300 Sedan 4D,Sedan
16507.07027,9.711544069,16229,6,3,0,0,0,0,0,1,4,1,0,0,Saturn,L Series,L300 Sedan 4D,Sedan
16175.9576,9.69128132,19095,6,3,0,0,0,0,0,1,4,1,1,0,Saturn,L Series,L300 Sedan 4D,Sedan
15731.1329,9.663397015,20484,6,3,0,0,0,0,0,1,4,1,1,0,Saturn,L Series,L300 Sedan 4D,Sedan
15118.89323,9.623700448,25979,6,3,0,0,0,0,0,1,4,1,1,0,Saturn,L Series,L300 Sedan 4D,Sedan
13585.6368,9.516768396,35662,6,3,0,0,0,0,0,1,4,1,0,0,Saturn,L Series,L300 Sedan 4D,Sedan
